sandwichedRelRentropy.continuousOn_Ioo_0_1_aux	theorem	private	d226bd746f8baaaf	QuantumInfo/Entropy/Relative.lean	1693
sandwichedRelRentropy.continuousOn_Ioo_0_1	theorem	private	7511074a0e522130	QuantumInfo/Entropy/Relative.lean	1711
sandwichedRelRentropy.continuousAt_1	theorem	private	9d531b9eb470bb76	QuantumInfo/Entropy/Relative.lean	1741
sandwichedRelRentropy.continuousOn	theorem	public	b84ee4150e3714ab	QuantumInfo/Entropy/Relative.lean	1769
qRelativeEnt_ker	theorem	public	67d3da0de7afe1fc	QuantumInfo/Entropy/Relative.lean	1782
qRelativeEnt_ne_top_iff	theorem	public	2210f2141f8ca463	QuantumInfo/Entropy/Relative.lean	1789
qRelativeEnt_eq_top_iff	theorem	public	194306a2a8e6fdc3	QuantumInfo/Entropy/Relative.lean	1795
qRelativeEnt_eq_neg_Sᵥₙ_add	theorem	public	404164709bc368c9	QuantumInfo/Entropy/Relative.lean	1799
qRelativeEnt_relabel	theorem	public	1c0b1f29e0b1db00	QuantumInfo/Entropy/Relative.lean	1809
sandwichedRelRentropy_of_unique	theorem	public	b12466170b428e99	QuantumInfo/Entropy/Relative.lean	1814
qRelEntropy_of_unique	theorem	public	7fbe156c8eef5932	QuantumInfo/Entropy/Relative.lean	1823
sandwichedRelRentropy_heq_congr	theorem	public	381fb3bd2787c57d	QuantumInfo/Entropy/Relative.lean	1827
sandwichedRelRentropy_congr	theorem	public	71524fb7e65b47a7	QuantumInfo/Entropy/Relative.lean	1840
qRelEntropy_heq_congr	theorem	public	d3c10cb4fb27b84e	QuantumInfo/Entropy/Relative.lean	1848
qRelativeEnt_rank	theorem	public	6b5a4fbd1f4f8db5	QuantumInfo/Entropy/Relative.lean	1854
approxLog	def	private	8a460d60c45d74cc	QuantumInfo/Entropy/Relative.lean	1865
approxLog_continuous	lemma	private	5e186883cf2c7ae5	QuantumInfo/Entropy/Relative.lean	1867
approxLog_ge_log_pos	lemma	private	bd6d6d6724b42803	QuantumInfo/Entropy/Relative.lean	1872
continuous_inner_cfc_approxLog	lemma	private	3185b6f5b49d7af1	QuantumInfo/Entropy/Relative.lean	1877
approxLog_tendsto_at_pos	lemma	private	6c27fc5083605f6d	QuantumInfo/Entropy/Relative.lean	1883
inner_cfc_approxLog_ge	lemma	private	7cf116f23eba3348	QuantumInfo/Entropy/Relative.lean	1891
tendsto_inner_cfc_approxLog	lemma	private	a579d0512404491e	QuantumInfo/Entropy/Relative.lean	1906
inner_log_bounded_near	lemma	public	791ad26b5893268b	QuantumInfo/Entropy/Relative.lean	1921
eigenWeight_eq_zero_iff	lemma	private	6774666cb731bfcd	QuantumInfo/Entropy/Relative.lean	1943
ker_le_iff_eigenWeight_zero	lemma	private	de9832a90e1b463b	QuantumInfo/Entropy/Relative.lean	1985
neg_ker_exists_eigenWeight_pos	lemma	private	7ec1e1d84cee5080	QuantumInfo/Entropy/Relative.lean	2017
approxLog_at_zero	lemma	private	4e2dd0127af55ed4	QuantumInfo/Entropy/Relative.lean	2024
inner_cfc_approxLog_tendsto_bot	lemma	private	e0daeab4f16c3cf7	QuantumInfo/Entropy/Relative.lean	2027
qRelativeEnt_lowerSemicontinuous_2	theorem	public	ef98dfbdb1bf58ee	QuantumInfo/Entropy/Relative.lean	2049
qRelativeEnt.lowerSemicontinuous	theorem	public	e0363a9743d242fd	QuantumInfo/Entropy/Relative.lean	2090
qRelEntropy_self	theorem	public	d84344986041203f	QuantumInfo/Entropy/Relative.lean	2121
qRelativeEnt_ne_top	theorem	public	f66a28aed2122cb7	QuantumInfo/Entropy/Relative.lean	2125
inner_kron_one_eq_inner_traceRight	lemma	private	733a343d700d1a63	QuantumInfo/Entropy/Relative.lean	2131
inner_one_kron_eq_inner_traceLeft	lemma	private	4ffae222e1561a7e	QuantumInfo/Entropy/Relative.lean	2140
fixed_support_kron_right	lemma	private	757cf201420ebd8a	QuantumInfo/Entropy/Relative.lean	2147
fixed_support_kron_left	lemma	private	7ce31a8520c14719	QuantumInfo/Entropy/Relative.lean	2167
qMutualInfo_as_qRelativeEnt	theorem	public	201546227a948425	QuantumInfo/Entropy/Relative.lean	2192
pos_of_MState_le_smul	lemma	private	4f0db39d64f63d0f	QuantumInfo/Entropy/Relative.lean	2300
HermitianMat.inner_log_mono_of_posDef_of_le	lemma	private	068e059aded4c84f	QuantumInfo/Entropy/Relative.lean	2311
posDef_add_eps	lemma	private	49af836d14d4cf62	QuantumInfo/Entropy/Relative.lean	2317
log_add_eps_eq_cfc	lemma	private	fa408df246ec04fc	QuantumInfo/Entropy/Relative.lean	2332
inner_cfc_eq_sum	lemma	private	0c6432e6eab99b9a	QuantumInfo/Entropy/Relative.lean	2340
eigenproj_coeff_zero_of_ker_le	lemma	private	3c60335dffd53808	QuantumInfo/Entropy/Relative.lean	2348
inner_log_shift_tendsto	lemma	private	50451ed4f176167f	QuantumInfo/Entropy/Relative.lean	2374
HermitianMat.inner_log_mono_of_psd_of_le	lemma	private	232172e4a0aa1677	QuantumInfo/Entropy/Relative.lean	2388
